url,nom,prix,scopes,scopes_anciens,statut
https://slack.com/marketplace/A06G6SR6CKC-tellya,TellYa & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:history chat:write groups:history im:history im:write mpim:history reactions:read reactions:write users:read users:read.email,,
https://slack.com/marketplace/A06GQJFDUP9-canva,Canva & Slack Integration | Slack Marketplace,Free and paid plans available,canvases:read channels:history channels:read chat:write commands groups:history groups:read im:history im:read links:read links:write mcp:connect mpim:history mpim:read search:read.files search:read.im search:read.mpim search:read.private search:read.public search:read.users users:read users:read.email,,
https://slack.com/marketplace/A06GUA8CWUV-riido,Riido & Slack Integration | Slack Marketplace,Free and paid plans available,channels:history channels:join channels:read chat:write commands groups:history groups:read groups:write im:read reactions:read reactions:write team:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A06H4PNSS5B-mirrorweb-insight-for-slack,MirrorWeb Insight for Slack & Slack Integration | Slack Marketplace,Paid,discovery:read,,
https://slack.com/marketplace/A06HDE1N26M-timewriter,TimeWriter & Slack Integration | Slack Marketplace,Paid with free trial,chat:write commands email files:write im:history openid profile users:read,,
https://slack.com/marketplace/A06J17ATU1H-openculture-anonymous-questions-polls-kudos,"OpenCulture | Anonymous Questions, Polls, Kudos & Slack Integration | Slack Marketplace",Paid with free trial,app_mentions:read channels:join channels:read chat:write commands groups:read mpim:read usergroups:read users:read,,
https://slack.com/marketplace/A06KK2AGR8T-reach-360-eu,Reach 360 EU & Slack Integration | Slack Marketplace,Paid with free trial,chat:write chat:write.public commands im:history links:read links:write,,
https://slack.com/marketplace/A06KNPSD9FH-lumin,Lumin & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write chat:write.public commands files:read groups:read groups:write.invites im:history links:read links:write openid remote_files:write team:read users:read users:read.email,,
https://slack.com/marketplace/A06L01NN2US-grouphang,GroupHang & Slack Integration | Slack Marketplace,Free,chat:write chat:write.public commands users.profile:read,,
https://slack.com/marketplace/A06L51ERA1W-skedda,Skedda & Slack Integration | Slack Marketplace,Paid with free trial,channels:join channels:read chat:write commands groups:read users:read users:read.email,,
https://slack.com/marketplace/A06L7RZ0KD1-koncert,Koncert & Slack Integration | Slack Marketplace,Included with service subscription,channels:read chat:write,,
https://slack.com/marketplace/A06LGJTM57Z-easymentioner,EasyMentioner & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:manage channels:read chat:write commands groups:history groups:read groups:write im:history im:write,,
https://slack.com/marketplace/A06LR535F4N-steady,Steady & Slack Integration | Slack Marketplace,Paid with free trial,chat:write im:write links:read users:read users:read.email,,
https://slack.com/marketplace/A06LT5DQMFW-resolve-ai,Resolve AI & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:history channels:join channels:read chat:write commands files:read files:write groups:history groups:read im:history im:read im:write links:read links:write mpim:history mpim:read reactions:read reactions:write users:read users:read.email,,
https://slack.com/marketplace/A06LXJYR8RF-docodoco,DocoDoco & Slack Integration | Slack Marketplace,Free,commands,,
https://slack.com/marketplace/A06MZUKG0E5-hyperproof-eu,Hyperproof EU & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:join channels:read chat:write im:history im:write users:read users:read.email,,
https://slack.com/marketplace/A06N34EHKLY-howsthisgoing-ai-project-manager,HowsThisGoing - AI Project Manager & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:history channels:read chat:write chat:write.customize chat:write.public email files:read files:write groups:history groups:read im:history im:write mpim:history mpim:read openid profile team:read usergroups:read users:read users:read.email,,
https://slack.com/marketplace/A06NKS6GD47-brainfish,Brainfish & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:history channels:join channels:read chat:write files:read groups:history groups:read,,
https://slack.com/marketplace/A06PMMUG0RM-oktopost-social-advocacy,Oktopost Social Advocacy & Slack Integration | Slack Marketplace,Included with service subscription,chat:write users:read users:read.email,,
https://slack.com/marketplace/A06PULXG0H2-cosy,Cosy & Slack Integration | Slack Marketplace,Free and paid plans available,channels:history channels:join channels:read chat:write commands groups:history im:read im:write mpim:history mpim:read mpim:write reactions:read users:read users:read.email,,
https://slack.com/marketplace/A06PVCCPP71-phrase-orchestrator,Phrase Orchestrator & Slack Integration | Slack Marketplace,Included with service subscription,channels:read chat:write,,
https://slack.com/marketplace/A06Q28ZHSMR-granola,Granola & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read canvases:read canvases:write channels:history channels:join channels:manage channels:read channels:write chat:write chat:write.customize emoji:read files:read groups:history groups:read groups:write im:history im:write links:read links:write mcp:connect mpim:history mpim:read mpim:write reactions:write search:read.files search:read.im search:read.mpim search:read.private search:read.public search:read.users users:read users:read.email,,
https://slack.com/marketplace/A06Q9KQ9SLV-coffee-break-crewting,Coffee-Break ☕️ - Crewting & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write groups:read links.embed:write links:read mpim:write users:read users:read.email,,
https://slack.com/marketplace/A06Q9TE4CG6-meetgeek-chat-assistant,MeetGeek Chat Assistant & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read assistant:write channels:history chat:write groups:history im:history users:read users:read.email,,
https://slack.com/marketplace/A06QA9Q630X-wethosxo,WethosXO & Slack Integration | Slack Marketplace,Included with service subscription,chat:write commands im:history im:write users:read users:read.email,,
https://slack.com/marketplace/A06QMPZ6UCA-mangoapps,MangoApps & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.customize chat:write.public files:write team:read users.profile:read,,
https://slack.com/marketplace/A06QZ9E66FP-churn-solution,Churn Solution & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write groups:read incoming-webhook,,
https://slack.com/marketplace/A06R6MR464T-datachat-by-moodbit,Datachat by Moodbit & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write commands groups:read im:history users:read users:read.email,,
https://slack.com/marketplace/A06R8GBM5JS-adi-bot,Adi Bot & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:read chat:write groups:read im:history team:read users:read users:read.email,,
https://slack.com/marketplace/A06R8NK1JTF-org-chart-profile-linky,Org Chart & Profile • Linky & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write commands files:read im:history users:read users:read.email,,
https://slack.com/marketplace/A06R8RG5LAW-notion-ai,Notion AI & Slack Integration | Slack Marketplace,Paid,app_mentions:read assistant:write channels:history channels:join channels:manage channels:read channels:write chat:write chat:write.customize emoji:read files:read groups:history groups:read groups:write im:history im:read mpim:history mpim:read pins:read reactions:read reactions:write search:read.files search:read.im search:read.mpim search:read.private search:read.public team:read usergroups:read usergroups:write users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A06RT274P9U-coworker,Coworker & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:history channels:join channels:read chat:write commands groups:history groups:read im:history reactions:read team:read users:read users:read.email,,
https://slack.com/marketplace/A06SCTY9NNN-entro-security,Entro Security & Slack Integration | Slack Marketplace,Paid with free trial,discovery:read discovery:write users:read,,
https://slack.com/marketplace/A06T8JQFLH5-planable,Planable & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write,,
https://slack.com/marketplace/A06TBRJ2RV5-sonrai,Sonrai & Slack Integration | Slack Marketplace,Free,app_mentions:read channels:read chat:write chat:write.public commands files:read files:write im:history im:write users:read users:read.email,,
https://slack.com/marketplace/A06TDDYJATC-standup-for-me,Standup for Me & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read channels:write.invites chat:write commands groups:read groups:write.invites im:history im:read im:write team:read users:read users:read.email,,
